rekomen,rekomendasi,dear bu bisan saya mau tanya anak saya perempuan usia minggu sering sekali mengalami bisul di kepala awalnya saya pikir dia gak cocok susu sapi jadi saya ganti dgn susu soya sesuai dgn rekomen dari dokter puskesmas tyt hasilx sama saja skrg bisul lagi biji di kepala saya sdh ganti dan perhatikan kebersihan sekelilingnya tp kenapa masih saja bisul y bu mohon infonya sebaiknya saya hatus bagaimana tks
masihkan,.,dokter hari setelah saya minum postinor saya mengalami pendarahan seperti haid tapi tidak begitu deras selama hari pendarahan ini terjadi hari setelah haid terakhir saya saya mau bertanya apakah pendarahan ini menandakan bahwa obat bekerja mencegah kehamilan masihkan ada kemungkinan hamil setelah pendarahan yang saya alami tersebut 
nlalu,lalu,pagi dooknsaya mau tanya nterakhir saya haid tanggal desember nlalu saya menikah ditanggal januari napa saya sedang masa subur ndan akhir ini udah minggu badan saya lemah makan saya banyak tp timbanganbadan saya bukan menambah malah menurun setiap hari saya pusing kalo pagi mualnya jarangnkenapa yaa 
microlax,.,dok saya ingin bertanya walaupun agak canggung tapi saya merasa ini perlu ditanyakan dokter saya merasa bagian lubang anus saya mengecil atau merapat sehingga menyebabkan saya tidak bisa bab sebelumnya saya sempat sakit radang usus besar oleh dokter praktek dan saya diberi obat diare lodia saya diperingatkan sebelumnya juga kalau sudah tidak diare tidak usah diminum lagi obatnya karena nanti malah tidak bisa bab sampai saya benar tidak bisa bab saya baru menyadari apakah ini karena obat tapi saat percobaan untuk bab justru saya merasakan ada yg salah dengan lubang anus saya seperti menyempit seberapa kuat saya mengejan tetap tidak bisa bab kalaupun keluar hanya sedikit sekali dan ini sudah berlangsung hari namun saya khawatir akan lama seperti ini hari pertama bahkan saya tidak dapat mengeluarkan maaf kentut saya sudah mencoba menggunakan microlax dan berhasil namun tidak seperti biasa alias masih sedikit kotoran yg keluar padahal saya bisa merasakan perut saya menyimpan banyak sekali kotoran yg saya rasaan justru sangat tidak nyaman dan cendrung sakit di perut bagian bawah saya mohon bantu jawab ini dok apakah ada obat atau hal yg perlu saya lakukan dan apakah ini pengaruh obat diare yg saya minum tempo lalu terima kasih banyak dokter tanti 
tnggi,tinggi,saya baru hmil blan tpi tekanan darah sya tnggi apkah bahaya bagaimna slusnya 
wekk,week,mau nanya dokter uk wekk saya suka nyeri di bagian vagina sebekak kiri dan kalaw duduk perut bawah suka sakit bahaya apa nggk ya dok 
lainx,lain,selamat malam dok saya saat ini pakai kb suntik bulan bulan desember saya haid tgl dibulan januari sampai hari ini saya belum juga haid saya suntik kb bulan des tgl dan bulan januari tgl adakah kemungkinan saya hamil dok atau memang terlambat karna stres atau yg lainx mohon jawabanx ya dok terimakasih 
suleten,.,malam dok saya mau tanya besok kan ada jadwal imunisasi campak buat anak saya tp anak saya suleten dok apakah boleh imunisasi atau tidak
trhitung,terhitung,hari ke msa sbur trhitung saat selesai masa haid ya 
mentz,mens,dok saya mau tanya kenapa saya suntik kb jadi mentz terus yah dok dan mentz nya kadang minggu trkadang bulan dok 
lmbung,lambung,dok sya mau nanya akhir akhir ini knpa asam lmbung sya naik dok apakah bhayanya trhdap janin 
daby,da,siang dok sy mau tanya knpa ya bagian fagina sy terasa ngilu and and deby aktif terus dlm perut kta nya klau ibu y kenyang daby anteng dlm perut tpi saat sy kenyang mkan teratur susu pun tratur tpi deby slalu aktif usia khamilan masuk minggu dan kmarin priksa posisi kpala deby sdah mulai msk pinggul yg buat sy kwtir and kpiran trus tkut deby nmpati posisi sungsang lgi di usia minggu apa posisi masih muter trus ya 
squa,baby,kehamilan pertama konsumsi omega squa dari dokter kehamilan kedua konsumsinya promavit bolehkah jika keduanya dikonsumsi saat kehamilan 
nyatu,menyatu,dok saya mau tanya sebenarnya jika habis melahirkan robek kan pagina hingga anus jika di jait bisa nyatu kembali apa engga soal nya sudah kali di jait tapi ga da yang jadi juga gagal trus padahal saya masuk ruang operasi di jait nya juga sama dokter ke bulanan lg
ampir,hampir,siang dok anak saya usia tahun minggu kenapa ya dok anak saya susah banget kalo d kasih makan bulan belakangan ini berat badan ny tidak naik tidak turun ampir tiap hari makanan ny cuma susu sma snack ringan saja kalau pun makan cuma sendok bayi apa anak saya harus d kasih vitamin nafsu makan vitamin apa yg cocok dan bagus untuk anak th supaya nafsu makan timakasih dok selamat siang
sehatt,sehat,mlm dok mau nanya nih aku kemaren sempat minum susu prenagen dok memang sih awalnya agak berasa mules tpi gk mencret aku terusin aja dan lama lama gk mules lagi nah ini aku ganti ke yg lain malah mencret gmana nih dok sebaik nya saya mau janin saya tetap sehatt 
brtanx,bertanya,halo dok saya mw brtanx kalo nyeri bagian bawah perut saat bayi gerak itu bahaya ngk dok 
nanahnya,nanah,ass dok anak sy keke bln nnti tgl dr lhir udh sy bntu sufor bdbelove dr umur smpi bln minggu terahir aq liat anknya ky rewel kembung kentut terus sembelit terahir muntah jd sy berhentiin bebelove nya berlanjut bln saya coba bntu sgm dikit bngeet krn udh lupa x sm putting botol mungkin mlh diare trs sy gnt nutrybaby sktrn gr timbul ky jerawat meradang dikepala kanan udh kempes kluar nanahnya pindah kiri sm gt kejadiannya kentut nya bauu bab g lancar sehari bisa x smpi ky lemes gt jd sy brhentiin sela hr sy bntu ph pro alkhmdlh g ad keluhan bab nya lancar g sembelit g kembung jg tp terahir mw hbis kurleb gr diarea kepala depan bgian pelipis lengan nya ky ad bintik kecil ky keringet buntet blm prnh k dsa unt konsultasi takuty nanti klo dilab at ap takut ddk kesakitan jd sy coba susu tnp resep baiknya gmn y dok yg mw sy tanyain ph pro bolehkh digunakn jngka pnjg tnp resep dokter perihal ank sy ccok kliatannya at sy coba gnti k sufor lain mungkin morinaga bmt at s mohon bntu kasih masukan mkch 
folix,.,malam dok saya mau bertanya saya stiap bulan cek k bidan dan slalu di kasih vitamin folix vitamin folix itu manfaatnya untuk ap ya dok apa memang harus d mnum untuk bayinya 
mglami,mengalami,dok sya tgal des mglami keguguran dan dikuret sampai bulan ini sya sdah mglami siklus x menstruasi jka stlah ini sya melakukan promil lagi apakah sdah boleh dok dan vit apakah yg membantu untuk program hamil ini trimakasih mohon jawabnya
nanganin,.,ass dok sy mau nanya bulan ini usia kandungan sy sudah masuk bulan lebih perkiraan bidan yg biasa nanganin sy prediksi melahirkanya minggu ini atau minggu depan dan skrg sy sering merasa nyeri pd bagian perut sblh kanan dan perutnya pun mengeras sy juga sering merasakan nyeri pd bagian bawah perut tapi nyerinya suka hilang dan muncul lg setiap wktnya itu kenapa yah dok apa sy sudah wktnya untk melahirnya tolong jwbnyaa thx 
wktnya,waktu,ass dok sy mau nanya bulan ini usia kandungan sy sudah masuk bulan lebih perkiraan bidan yg biasa nanganin sy prediksi melahirkanya minggu ini atau minggu depan dan skrg sy sering merasa nyeri pd bagian perut sblh kanan dan perutnya pun mengeras sy juga sering merasakan nyeri pd bagian bawah perut tapi nyerinya suka hilang dan muncul lg setiap wktnya itu kenapa yah dok apa sy sudah wktnya untk melahirnya tolong jwbnyaa thx 
blnya,bulan,assalamualaikum dok sya mau bertnya sya sdh menikah sdh hmpir bln tp smpe saat ini jg blm diksh keturunan pdhal menstruasi sya lncar tp blnya sya mnt saran dr dokter spya sya cpt diksh momongan sblmny trima kasih wassalamualaikum
nwaktu,waktu,dok saya mau tanya nsaya sdah bln hari menikah n blan sebelum menikah saya usg ke dokter krn menstruasi saya yang tdak teratur blan sekali saya bru menstruasi nwaktu cek kedokter dokter ny bilang sel telur nya kecil jd membuat kurang subur ntrs d ksh dokter obat skitar minggu saya bru menstruasi nsetiap bulan stelah d ksh obat saya menstruasi trus dok tp jadwal ny selalu mundur kdang smpe hri trs hri daya bru mens kmbali nwaktu saya menikah kmrin saya lg menstruasi trs menghadapi masa subur saya berhubungan tp blm d ksh jg dok nyang saya tanyakan apakah sel telur saya sudah normal atau blm ya dok ntrs kiat promil it ap saja dok n
kehamil,kehamilan,selamat sore dokter maaf saya mw bertanya sekarang saya sedang mengandung anak pertama udh berjalan minggu dan sekarang saya mengalami hidung yg berdarah sudah ada satu bulan ini setelah saya sakit flu dan batuk selama kurang lebih minggu ini hidung yg berdarah apakah efek dari kehamil atau ada kelainan apa yaaa 
jlskan,jelaskan,assalamualaikum dok nmet sore dok saya tanya terakhir haid saya tgl november desember saya gk haid awal januari saya tespeck hasil nya garis dua positip tgl januari saya priksa kbidan bilang saya baru telat minggu d tes pake alat yg buat mendengar detak jatung ddlm perut saya bidan bilang blm ada suara detak jantungnya dan bidan menyarankan saya untuk kmbl lagi tgl januari saya kmbl priksa pas di tes pake alat semacam untuk mendeteksi suara detak jatung bayi dlm perut bidan bilang saya positip hamil detak jatung nya sudah terdengar bidan bilang usia khamilan saya sdh memasuki minggu ndok semenjak saya tespeck dan priksa kbidan dan d nyatakan hamil knp sampai saat ini saya tdk merasakan ada perubahan pd diri saya sprt ibu hamil pd umum nya terjadi nsya tdk merasakan mual pusing atau pun lain nya saya pun tdk merasakan ada perubahan pisik saya sprt ibu hamil lain nya nterkadang sepintas dlm benak saya berpikir apakah saya ini sebenar nya hamil pd tdk dgn melihat saya saat ini pun blm haid napakah tespek dan alat apa itu saya kurang tahu dan paham alat untuk mendeteksi suara detak jatung bayi d usia dini sdh menyimpulkan bhw saya hamil yg saya tdk percaya nya krn saya tdk mengalami tnd khamilan sperti ibu hamil yg terjadi pd umum nya tolong dok jlskan apakah kkewatiran saya ini bnr apa tdk nn
rafan,.,dr saya bunda rafan mw tnya ttng program bayi perempuan adakah cara memiliki bayi perempuan apa saja cara y mksih dr
divagina,vagina,dok saya mau tanya saya hamil minggu hari divagina saya keluar darah putih kental tapi gak banyak itu kenapa ya dok 
atasinya,mengatasinya,dok ank saya usia bln hr sdh hr susah bab hr ke sdh bisa bab byk kotoran yg dikeluarin hr ini susah lg bab q pikir sdh enakkan perutnya sdh bisa bab ternyata blm msh sering ngeden gimana cara atasinya supaya bab lancar trs anku jg sering pilek kalo sore malam hidung tersumbat tiap hr sudah diksh minyak telon msh ttp tersumbat solusinya gimana dok makasi
celupin,.,dok saya mau tanya dong sekitar minggu lalu saya testpack dan hasilnya muncul garis merah tadi lagi saya greget pngen test nah ga sengaja strip onemed yg saya celupin ke urine trbalik trs sy balik lg deh sy celupin detik trs sy baca aturannya ktnya suruh nunggu menit setelah menit ga keliatan garis sy kira mngkin itu invalid trs sy simpan di kamar mandi skitar brpa jam sy liat lg muncul garis apa itu positif mohon pencerahannya dok
mmbelah,membelah,dok sya hml w ini ank ke dlu ank prtama tdk asi krna puting sy kcil dn mmbelah bolehkh puting mmbelah menyusui dlu asi sy tdk lancar jd mnum sufor
seandai,seandainya,dok mggu yg llu aq jatuh trus hari kmudian kluar lendir brwarna coklat smalam aq usg khamillan aq kan msuk usia mggu pas di usg kta ya dokter ya kndugan aq bru berumur mggu dokter jga meyarankan mggu lg suruh usg lg untk memastikan berkembg apa tdk janinya trus apa nanti aq harus dikiret seandai ya janin gak berkmbag aq pgen ya sebisa mgkin memperthankan janin yg sekarang aq kndung 
namax,nama,assalamualaikum dok mau tanya nih apakah normal saat hamil mudah tdk mersakan yang namax ngidam 
mengsol,.,dok saya mau tanya tulang ekor saya kan mengsol trus saya sudah periksa ke dokter dan sudah di rongsen hasilnya tulang ekor saya mengsol kata dokter gak usah di operasi hanya di kasih obat penghilang rasa nyeri apakah sakit yang saya derita ini bisa disembuhkan apa tidak dok mohon solusinya dok terima kasih 
rongsen,.,dok saya mau tanya tulang ekor saya kan mengsol trus saya sudah periksa ke dokter dan sudah di rongsen hasilnya tulang ekor saya mengsol kata dokter gak usah di operasi hanya di kasih obat penghilang rasa nyeri apakah sakit yang saya derita ini bisa disembuhkan apa tidak dok mohon solusinya dok terima kasih 
salap,salep,assalamualaikum dok mau tanya nih skrg usia kehamilanku sdh minggu di usia skrg perut ku sering gatal klo malam dan ada garis merah x juga dok hrs pakai salap apa dok yg aman untuk aku dan janin aku terimakasih dok 
dnk,dong,siang bunda mau tanya saya kadang kesulitan untuk tidur mau tahu dnk posisi yg baik buat bumil itu gimana dan posisibyg membahayakan janin itu gmna mksh bunda 
dmna,dimana,asslkm sy sdh telat hri tpi x tp msh negatif suami mual sya tidak sya hanya mrasa mudah lelah pinggul sakit meriang batuk trkadang nyeri badan jga jerawat dmna juga keputihan apkah ini tanda hamil atau hanya ganguan hormon wsllm
handbody,.,salam kenal dok sy mau tanya apa benar klu handbody dapat menurunkan panas anak anak sy punya riwayat kejang jd klu skrng panas hal pertama apa yg harus sy lakukan selain di kompres air hangat dan obat trimakasih
microlac,.,pagi dokter saya sedang hamil week anak kembar sudah tdk bab selama minggu kemarin saya coba menggunakan microlac dari dubur tetapi hanya keluar bab sedikit dan susah lagi untuk bab saya tidak berani mengejan karena hari yg lalu saya baru plg dirawat karena kontraksi sampai sekarang masih membatasi kegiatan lebih banyak di tempat tidur yg saya ingin tanyakan apakah boleh minum dulkolac dosisnya 
tnyk,tanya,dok saya mau tnyk anak saya lahir jenis kelamin laki laki yg mau saya tanyakan dok kenapa ya sejak lahir kemaluan ank saya tu kecil cmn cm saja dan tidak berbatang cuman sekedar kulit nya saja gimana solusinya ya dok apakah itu berbahaya untuk anak saya 
bgsnya,bagus,dok saya kan haid tgl maret ya dok lama haid hari siklus haid hari kira kira kpn ya dok masa ovulasi saya kira kira jatuh pada tgl bra ya dok klw kepingin hamilton bgsnya hb pada saat ovulasi apa sblm ovulasi mksh 
ssaya,saya,siang dok kemarin dinding rahim saya sudah tebal o ml dan di hari sabtu saya mengalami pendarahan hingga keluar gumpalan seperti darah haid dan perut terasa sakit sekali setelah itu saya melakukan usg dan dokter bilang dinding rahim saya masih tebal tapi saya sudah keluar layaknya mens setelah itu saya diberi obat pembersih metvell tetepi sesekali perut ssaya kadang merasa linu sakit dan sepeerti orang telah melahirkan kenapa ya dok sebenernya itu ada penyakit berbahaya tidak ya dok terimakasi
sepeerti,seperti,siang dok kemarin dinding rahim saya sudah tebal o ml dan di hari sabtu saya mengalami pendarahan hingga keluar gumpalan seperti darah haid dan perut terasa sakit sekali setelah itu saya melakukan usg dan dokter bilang dinding rahim saya masih tebal tapi saya sudah keluar layaknya mens setelah itu saya diberi obat pembersih metvell tetepi sesekali perut ssaya kadang merasa linu sakit dan sepeerti orang telah melahirkan kenapa ya dok sebenernya itu ada penyakit berbahaya tidak ya dok terimakasi
youc,you c,dok saya hamil trimester pertama sedang sariawan lalu saya minum youc botol untuk hari bolehkah saya mengonsumsinya
